Nom Bateau,IMO,MMSI,Pavillon,Longueur,Largeur,GT,DWT,Destination,Destination2,ETA,Tirant d'eau actuel,Coordonnees,Direction,Vitesse,Statut,Date scraping,Date position
ARISTOS I,9862891,215668000,Malta,299,46,116581,92789,MORESBY,MORESBY,2021-04-23-14:01,9.3,34.80933 N/129.04363 E,274.8°,15.2 kn,-,2021-04-05,2021-03-29-20:42
RAAHI,9253703,215718000,Malta,277,43,94058,81237,IN DAH>QA RASLAFFAN,IN DAH>QA RASLAFFAN,2021-04-03-21:01,9.2,25.90918 N/51.77837 E,57.0°,0.3 kn,At anchor,2021-04-05,2021-04-05-11:49
BW PAVILION ARANTHERA,9850678,563104600,Singapore,295,46,114622,95000,JIANGSU,Yangkou,2021-04-06-22:00,11.5,18.23969 S/116.17521 E,40.1°,16.9 kn,-,2021-04-05,2021-03-28-22:08
HONGKONG ENERGY,9250725,538008396,Marshall Islands,287,43,96165,73659,SINGAPORE,Singapore,2021-04-10-06:00,9.2,33.79925 N/139.03328 E,204.0°,14.1 kn,-,2021-04-05,2021-03-30-12:50
SK SPLENDOR,9180231,440514000,Korea,279,43,92866,75154,TYG KR,TYG KR,2021-03-14-06:00,11.9,5.52205 N/81.11012 E,94.4°,17.2 kn,-,2021-04-05,2021-04-04-13:40
GRACE ENERGY,8702941,355998000,Panama,272,47,107146,67024,-,-,-,9.8,2.37764 N/101.89979 E,322.0°,0.0 kn,-,2021-04-05,2021-04-05-12:32
METHANE MICKIE HARPER,9520376,310609000,Bermuda,291,45,109004,86170,-,-,-,11.3,20.45425 S/11.73864 E,162.5°,17.9 kn,-,2021-04-05,2021-04-03-18:15
AL WAJBAH,9085625,431908000,Japan,298,46,111161,72348,>QA RLF,RasLaffan,2021-04-20-19:00,9.5,2.94839 N/100.89082 E,318.8°,17.7 kn,-,2021-04-05,2021-04-04-23:22
AL JASRA,9132791,431104000,Japan,298,46,111168,72218,SG SIN,Singapore,2021-04-13-04:00,9.5,34.40208 N/139.45648 E,210.6°,13.1 kn,-,2021-04-05,2021-04-04-07:51
AMANI,9661869,508111181,Brunei,288,44,102585,85466,PGBG,PGBG,2021-04-05-09:30,9.4,1.16573 N/103.71211 E,119.8°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:34
SHINJU MARU NO. 1,9260603,431101044,Japan,86,15,2936,1781,JP HIM OFF,Himeji,2021-04-05-08:20,3.8,34.758 N/134.72577 E,123.0°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:37
SOUTHERN CROSS,9613147,477476100,Hong Kong,290,47,114166,96319,AU BWB>CN TAS,Jintang,2021-04-13-00:00,11.3,19.09207 S/115.84503 E,1.0°,17.0 kn,-,2021-04-05,2021-04-03-01:47
FLEX ENTERPRISE,9762273,215385000,Malta,295,46,113049,95889,FOR ORDERS,FOR ORDERS,2021-04-20-21:00,11.7,18.06855 S/117.07154 E,59.7°,15.7 kn,Under way,2021-04-05,2021-04-05-08:39
HL RAS LAFFAN,9176008,441292000,Korea,280,43,93769,75079,KRCSP>QARLF,RasLaffan,2021-04-10-21:00,10.0,3.91121 N/100.04009 E,323.0°,17.7 kn,-,2021-04-05,2021-04-02-01:42
GASLOG WESTMINSTER,9855812,310795000,Bermuda,297,47,120709,92800,CORPUS CHRISTI,CorpusChristi,2021-04-10-05:01,9.4,46.84724 N/14.83029 W,250.1°,18.0 kn,-,2021-04-05,2021-03-30-19:17
SM SEAHAWK,9761839,355658000,Panama,295,46,115716,98064,US NSS,US NSS,2021-04-10-05:01,9.8,9.81712 N/80.02185 W,338.5°,17.1 kn,-,2021-04-05,2021-03-28-21:30
CELSIUS CANBERRA,9864796,538009123,Marshall Islands,299,46,119338,98000,OUT AT SEA FOR ORDER,OUT AT SEA FOR ORDER,2021-03-25-20:00,11.0,24.38122 N/87.12995 W,104.0°,15.5 kn,-,2021-04-05,2021-03-27-02:50
MARAN GAS HYDRA,9767962,241638000,Greece,295,46,113763,94945,FOR ORDERS,FOR ORDERS,2021-05-01-05:01,9.6,2.86173 N/100.9709 E,311.6°,16.4 kn,-,2021-04-05,2021-03-24-10:13
PACIFIC ENLIGHTEN,9351971,308078000,Bahamas,288,49,122361,80023,CN DPG,Dapeng,2021-04-05-02:00,11.2,22.57475 N/114.43183 E,253.0°,0.0 kn,Under way,2021-04-05,2021-04-05-04:48
HYUNDAI PRINCEPIA,9761841,374219000,Panama,295,46,115541,98344,PABLB -> USSAB,Sabine,2021-04-04-11:00,9.5,29.74294 N/93.86954 W,180.7°,0.0 kn,Moored,2021-04-05,2021-04-05-12:35
SERI AYU,9329679,533942000,Malaysia,283,43,95729,83365,MY BTU,"Bintulu,Sarawak",2021-04-05-00:00,9.0,34.53419 N/137.03063 E,138.3°,9.3 kn,-,2021-04-05,2021-03-25-06:26
MIN LU,9305128,477264500,Hong Kong,292,43,97871,82598,TANGGUG INDONESIA,TANGGUG INDONESIA,2021-03-29-21:00,9.5,21.71397 N/119.98449 E,178.2°,14.8 kn,-,2021-04-05,2021-03-24-22:46
BRITISH ACHIEVER,9766542,232006300,Isle of Man,295,46,115366,94303,FOR ORDERS,FOR ORDERS,2021-04-21-12:00,11.7,24.31948 N/86.11041 W,104.0°,15.9 kn,-,2021-04-05,2021-04-05-04:49
FLEX ARTEMIS,9851634,538008816,Marshall Islands,295,46,114380,95500,FOR ORDERS,FOR ORDERS,2021-05-15-12:00,9.1,21.4083 N/72.38623 E,233.7°,11.4 kn,-,2021-04-05,2021-03-30-08:41
HAI YANG SHI YOU 301,9696266,413481620,China,185,28,25309,16405,YP,YP,2021-04-04-12:00,6.7,20.9717 N/108.34724 E,155.8°,11.3 kn,-,2021-04-05,2021-04-04-05:09
WOODSIDE REES WITHERS,9810367,241669000,Greece,295,46,113822,94732,AU DAM,Dampier,2021-04-04-23:00,10.0,20.60476 S/116.75511 E,12.6°,0.0 kn,Moored,2021-04-05,2021-04-05-12:38
FLEX CONSTELLATION,9825427,538008205,Marshall Islands,295,46,113428,95453,FOR ORDERS,FOR ORDERS,2021-04-14-00:01,9.4,34.58235 N/139.09324 E,196.2°,11.6 kn,-,2021-04-05,2021-04-04-17:01
TRIPUTRA,9187356,525020429,Indonesia,151,28,20017,12493,ID BOA,Benoa,2021-04-07-01:00,6.8,1.41911 N/104.50171 E,51.4°,12.9 kn,-,2021-04-05,2021-02-20-12:49
QOGIR,9851787,215524000,Malta,293,46,115345,88000,CAMERON USA,CAMERON USA,2021-04-10-11:00,9.7,35.94524 N/10.80111 W,270.0°,16.8 kn,-,2021-04-05,2021-03-30-08:04
ARKAT,9496305,508111131,Brunei,284,43,98490,72800,SUDONG SG,SUDONG SG,2021-03-07-02:09,9.7,37.52699 N/123.57893 E,113.2°,15.8 kn,-,2021-04-05,2021-03-31-01:05
K. JASMINE,9373008,352906000,Panama,285,43,97529,84935,KRCSP > KRCSP,KRCSP > KRCSP,2021-03-29-04:00,9.5,34.88378 N/129.23958 E,85.0°,16.2 kn,-,2021-04-05,2021-03-02-04:14
COOL RACER,9869265,215553000,Malta,-,-,116354,92800,ATLANTIC OCEAN,ATLANTIC OCEAN,2021-04-15-00:00,9.5,33.58438 S/17.33036 E,293.5°,14.0 kn,-,2021-04-05,2021-03-22-12:49
PUTERI NILAM,9030826,533035000,Malaysia,274,43,86211,73519,MY BTU,"Bintulu,Sarawak",2021-04-12-00:01,9.3,34.34669 N/137.076 E,165.5°,13.1 kn,-,2021-04-05,2021-04-04-03:58
AL BIDDA,9132741,431207000,Japan,298,46,111124,72462,SIN_PGBG,SIN_PGBG,2021-04-11-12:00,9.2,34.35384 N/139.48116 E,217.9°,18.1 kn,-,2021-04-05,2021-04-04-06:49
ASEEM,9377547,249780000,Malta,285,43,97874,86655,RASLAFFAN,RasLaffan,2021-04-04-21:01,8.9,25.85083 N/51.87953 E,254.0°,0.2 kn,At anchor,2021-04-05,2021-04-05-06:21
SK SERENITY,9761803,370025000,Panama,296,46,115610,93167,-,-,-,9.3,34.8402 N/128.97392 E,269.2°,14.2 kn,-,2021-04-05,2020-12-18-21:34
LNG MEGREZ,9834325,477345600,Hong Kong,295,45,114790,97000,PORT SAID,PortSaid,2021-04-09-16:00,11.4,36.26063 N/3.32133 W,89.9°,17.0 kn,Under way,2021-04-05,2021-04-05-05:36
PUTERI ZAMRUD,9030838,533130000,Malaysia,274,43,86205,73519,MY BTU,"Bintulu,Sarawak",2021-04-09-00:00,9.4,36.91248 N/125.93926 E,224.1°,13.7 kn,-,2021-04-05,2021-04-03-03:57
LNG EBISU,9329291,311004400,Bahamas,290,49,118910,81032,SG SIN,Singapore,2021-03-07-22:00,5.9,1.29747 N/103.6784 E,258.0°,0.0 kn,Moored,2021-04-05,2021-04-05-11:59
MARAN GAS PSARA,9844863,241692000,Greece,295,46,113822,96000,FOR ORDERS,FOR ORDERS,2021-04-10-22:00,11.5,15.79867 S/119.44685 E,29.0°,17.6 kn,-,2021-04-05,2021-03-30-04:11
METHANE ALISON VICTORIA,9321768,310540000,Bermuda,283,43,95753,79058,F0R ORDERS,F0R ORDERS,2021-04-06-03:00,9.5,1.33577 N/104.38745 E,37.4°,12.4 kn,-,2021-04-05,2021-04-03-20:32
MARAN GAS HECTOR,9682605,241425000,Greece,290,46,113502,92640,NLRTM,Rotterdam,2021-04-05-04:00,11.5,52.0133 N/3.47255 E,62.7°,0.7 kn,At anchor,2021-04-05,2021-04-05-12:33
CESI TIANJIN,9694749,477010900,Hong Kong,290,46,113397,95628,CN SZX,Shenzhen,2021-04-05-04:30,11.3,22.58927 N/114.42986 E,38.5°,0.0 kn,Under way,2021-04-05,2021-04-05-06:37
HELLAS DIANA,9872987,215685000,Malta,-,-,112000,83000,SINGAPORE,Singapore,2021-04-11-16:00,9.5,33.50473 N/125.99778 E,347.0°,13.2 kn,-,2021-04-05,2021-01-29-16:41
DAPENG MOON,9308481,477058900,Hong Kong,292,43,97871,82645,AU DAM,Dampier,2021-04-11-23:00,9.6,1.41292 N/104.48999 E,56.0°,12.0 kn,-,2021-04-05,2021-04-02-10:11
TANGGUH FOJA,9349007,370168000,Panama,285,43,97897,82338,ID NTI,Bintuni,2021-04-09-10:00,9.0,31.7667 N/122.66704 E,94.2°,16.4 kn,-,2021-04-05,2021-03-05-06:59
DAEWOO 2507,9892717,232000000,Greece,-,-,111000,96000,-,-,-,,12.65333 N/100.87905 E,31.2°,0.0 kn,-,2021-04-05,2021-01-07-06:58
BW LESMES,9873840,563121700,Singapore,-,-,114000,92800,DARWIN,Darwin,2021-04-05-19:30,9.2,34.80488 N/129.19446 E,47.7°,3.6 kn,-,2021-04-05,2021-03-15-17:10
LNGSHIPS ATHENA,9872949,215762000,Malta,-,-,115139,93534,-,-,2021-03-30-10:00,9.0,34.84594 N/129.18328 E,236.2°,12.6 kn,-,2021-04-05,2021-03-31-13:15
AMAN SENDAI,9134323,533209000,Malaysia,130,26,16336,10957,MYBTU,"Bintulu,Sarawak",2021-04-11-03:00,6.7,33.51812 N/139.51485 E,223.3°,13.1 kn,-,2021-04-05,2021-04-04-00:41
FLEX VOLUNTEER,9862463,538009058,Marshall Islands,297,46,116430,81950, FOR ORDERS,ORORDERS,2021-04-30-23:31,9.5,33.47924 N/17.87804 W,261.7°,11.7 kn,-,2021-04-05,2021-04-03-07:47
BW HELIOS,9873852,202000000,Singapore,-,-,114000,95000,-,-,-,,35.49346 N/129.40794 E,0.0°,0.0 kn,-,2021-04-05,2021-01-21-04:12
RAVENNA KNUTSEN,9874040,224625000,Spain,-,-,27100,18433,ORDERS,ORDERS,2021-03-24-07:00,6.7,15.1445 N/95.89188 E,230.0°,11.3 kn,-,2021-04-05,2021-03-30-05:01
LNG ADVENTURE,9870159,228391700,France,-,-,115000,87900,SHI >>> PA BLB,Balboa,2021-04-23-06:00,6.0,34.66938 N/129.00998 E,30.9°,1.3 kn,-,2021-04-05,2021-03-01-21:06
PUTERI DELIMA SATU,9211872,533735000,Malaysia,276,43,94430,75929,MY BTU,"Bintulu,Sarawak",2021-04-11-01:00,9.4,34.43752 N/139.58671 E,217.2°,19.7 kn,Under way,2021-04-05,2021-04-05-09:20
PAN ASIA,9750220,477096200,Hong Kong,290,47,114996,88613,FOR  ORDERS,FOR  ORDERS,2021-04-01-06:00,9.5,29.40549 N/93.69007 W,6.0°,0.0 kn,-,2021-04-05,2021-04-05-12:34
GRAND ELENA,9332054,209407000,Cyprus,288,49,122239,74127,-,-,-,9.7,35.35327 N/129.80314 E,43.3°,14.5 kn,-,2021-04-05,2021-02-18-00:43
ENSHU MARU,9749609,357121000,Panama,293,49,127088,83708,JP NGO S1,JP NGO S1,2021-04-04-21:00,11.9,34.85651 N/136.71488 E,25.0°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:32
LNG PIONEER,9256602,311906000,Bahamas,277,43,93786,77712,BINTULU  MALAYSIA,BINTULU  MALAYSIA,2021-04-04-12:00,9.2,1.30107 N/104.34759 E,48.9°,10.8 kn,-,2021-04-05,2021-04-02-12:34
LNG MALEO,8701791,431015000,Japan,272,47,106717,66892,TW TXG,Taichung,2021-04-09-22:00,10.9,21.81867 N/120.13194 E,151.1°,16.1 kn,-,2021-04-05,2021-03-04-10:27
AL DEEBEL,9307176,308031000,Bahamas,283,43,95824,78594,TAICHUNG,Taichung,2021-04-04-21:30,11.5,24.39433 N/120.33649 E,186.7°,8.2 kn,Under way,2021-04-05,2021-04-05-12:38
PUTERI MUTIARA SATU,9261205,533920000,Malaysia,276,43,94446,76229,BTU MY,BTU MY,2021-04-13-01:00,9.2,33.92508 N/134.94929 E,190.0°,15.1 kn,-,2021-04-05,2021-04-02-07:32
GASLOG WALES,9853137,310786000,Bermuda,297,47,120859,98000,FOR ORDERS,FOR ORDERS,2021-04-25-12:00,9.7,37.39194 N/11.36273 E,295.0°,12.3 kn,Under way,2021-04-05,2021-04-05-12:37
LNGSHIP MANHATTAN,9872901,215755000,Malta,-,-,114000,93200,HHI-3039 SEA TRIAL,HHI-3039 SEA TRIAL,2021-04-07-09:00,9.3,35.62927 N/129.73797 E,10.9°,12.0 kn,-,2021-04-05,2021-04-04-20:53
GOLAR ARCTIC,9253105,538002656,Marshall Islands,280,43,94934,74894,-,-,-,9.3,21.15065 S/54.58033 E,238.7°,13.1 kn,-,2021-04-05,2021-04-03-09:36
SERI ALAM,9293832,533925000,Malaysia,283,43,95729,83482,CNBHY,Beihai,2021-04-09-00:00,11.5,22.06489 N/122.11719 E,205.7°,11.5 kn,-,2021-04-05,2021-02-25-04:22
ENERGY INNOVATOR,9758832,431048000,Japan,300,49,121981,88668,JP YOK,Yokohama,2021-05-10-00:01,11.8,36.81331 N/75.777 W,129.1°,10.3 kn,-,2021-04-05,2021-04-01-05:51
DOHA,9085637,431213000,Japan,298,46,111184,72337,QA RLF,RasLaffan,2021-04-09-09:00,9.1,9.6928 N/74.66053 E,328.1°,14.8 kn,-,2021-04-05,2021-04-04-18:19
NIZWA LNG,9294264,371381000,Panama,290,49,118608,77252,PSQ OMAN,PSQ OMAN,2021-03-20-08:00,9.9,20.77256 N/68.36341 E,288.1°,15.1 kn,-,2021-04-05,2021-03-18-09:03
7413232,Not in Service since 2020,538001390,LNG Tanker,72650,285,,95084,-,-,-,6.6,21.7907 N/72.14358 E,100.1°,0.0 kn,-,2021-04-05,2020-06-08-13:28
MARAN GAS ALEXANDRIA,9650054,241353000,Greece,289,46,105773,90494,ATLANTIC OCEAN,ATLANTIC OCEAN,2021-04-12-06:00,10.0,48.77832 N/7.31177 W,242.0°,15.8 kn,-,2021-04-05,2021-03-23-21:10
LNG ROSENROT,9877133,538008979,Marshall Islands,298,48,119891,99000,"FREEPORT, USA","FREEPORT, USA",2021-04-02-10:00,9.7,28.85995 N/95.16105 W,162.6°,0.0 kn,At anchor,2021-04-05,2021-04-05-12:38
LNG AQUARIUS,7390181,525001084,Indonesia,285,44,95084,72622,ID BXT,Bontang,2021-04-07-04:00,10.9,5.68564 S/106.97795 E,41.2°,11.9 kn,-,2021-04-05,2021-04-03-06:34
BONITO LNG,9845788,215532000,Malta,299,46,116542,93200,-,-,2021-03-26-13:00,11.5,8.44398 N/79.45487 W,179.9°,14.3 kn,-,2021-04-05,2021-03-27-01:04
ARISTIDIS I,9862906,215669000,Malta,299,46,116581,92789,BRRIO,RiodeJaneiro,2021-04-07-10:00,11.7,13.5815 N/61.20342 W,109.6°,17.0 kn,-,2021-04-05,2021-03-30-16:04
SOLARIS,9634098,310679000,Bermuda,285,43,98075,81853,FOR ORDERS,FOR ORDERS,2021-04-22-22:00,10.0,33.69481 S/72.95596 W,204.6°,15.7 kn,-,2021-04-05,2021-04-03-02:15
FLEX VIGILANT,9862475,538009179,Marshall Islands,-,-,112000,81950,-,-,-,9.0,34.17289 N/125.12932 E,216.1°,1.3 kn,-,2021-04-05,2021-03-08-20:11
AL WAKRAH,9086746,431061000,Japan,298,46,111124,72453,>JP_YOK,Yokohama,2021-04-15-00:30,10.9,1.30131 N/104.35829 E,50.5°,14.5 kn,-,2021-04-05,2021-04-01-10:59
KUMUL,9613161,477588600,Hong Kong,290,47,114166,96311,PG POM>TW KHH,Kaohsiung,2021-04-11-23:00,11.6,34.80337 N/122.15219 E,122.8°,18.8 kn,-,2021-04-05,2021-03-24-08:16
HL MUSCAT,9155078,441229000,Korea,280,43,93765,75463,-,-,-,9.7,3.83163 N/100.11202 E,320.0°,20.1 kn,-,2021-04-05,2021-03-27-23:36
LNG JUNO,9774628,311000583,Bahamas,298,49,149367,97917,JP_SBK,Sakaisenboku,2021-04-12-22:00,11.9,6.967 N/81.25412 W,269.7°,16.4 kn,-,2021-04-05,2021-03-24-09:44
METHANE NILE EAGLE,9321770,310551000,Bermuda,283,43,95753,79006,ES HUV,Huelva,2021-03-24-11:00,9.4,36.91339 N/6.92842 W,329.0°,0.1 kn,At anchor,2021-04-05,2021-04-05-12:06
BROOG,9085651,431870000,Japan,298,46,111123,72339,QA RLF,RasLaffan,2021-04-15-15:00,9.3,34.00522 N/139.10071 E,226.8°,18.1 kn,-,2021-04-05,2021-03-29-22:47
BRITISH SPONSOR,9766580,232006295,Isle of Man,295,46,115366,94360,DO AES,DO AES,2021-04-06-10:00,10.4,29.37229 N/22.02784 W,240.0°,18.3 kn,-,2021-04-05,2021-03-30-03:09
